ID	gene	h0_r	h0_mu	h0_sigma	h1_r	h1_alpha	h1_sigma	h1_theta	h0	h1	lr	p	signif	q
276	276	148.41316	-1.1835848	3.59042	148.41316	3.6934187	6.181946	-1.1653306	163.78738	151.39584	24.783081	6.556511e-07	True	2.4283373797381366e-06
102	102	42.879528	1.399208	4.4213543	42.470394	3.964011	7.504484	1.2732267	63.054306	50.734085	24.640442	7.1525574e-07	True	2.6296166812672334e-06
338	338	52.82015	1.0058385	4.008889	148.41316	4.041946	7.168323	1.2407362	61.81682	49.613583	24.406471	7.748604e-07	True	2.807465152464051e-06
113	113	13.888333	1.169923	4.5479107	31.289068	3.3171773	7.5545816	1.5280875	-63.617126	-75.79543	24.356613	7.748604e-07	True	2.807465152464051e-06
163	163	118.038895	0.911511	3.9958436	148.41316	3.2109783	6.2806554	1.0598992	77.674164	65.51434	24.319641	8.34465e-07	True	2.938257136815031e-06
23	23	43.15303	3.3358803	5.3688583	116.715675	3.5174475	8.758111	3.4378245	-369.11444	-381.27686	24.32483	8.34465e-07	True	2.938257136815031e-06
105	105	80.23997	-0.04539345	4.392849	148.41316	3.3309376	7.2071567	0.023985073	118.64233	106.51227	24.260117	8.34465e-07	True	2.938257136815031e-06
332	332	148.41316	1.3093897	3.8417788	148.41316	3.6524963	6.225607	0.97052795	130.6864	118.52975	24.313309	8.34465e-07	True	2.938257136815031e-06
64	64	35.659313	0.44305646	4.081674	148.41316	3.3822043	6.802659	0.4532383	110.583374	98.49084	24.185074	8.940697e-07	True	3.0829988676926186e-06
417	417	43.633575	2.6446557	4.884066	117.936165	3.0750725	7.5412216	2.3620236	-94.976654	-107.02182	24.090332	8.940697e-07	True	3.0829988676926186e-06
367	367	78.3977	-0.4049609	3.5055056	148.41316	3.5853095	6.3086967	-0.7821019	159.09581	147.0251	24.141418	8.940697e-07	True	3.0829988676926186e-06
168	168	13.529103	1.3732538	4.2503595	18.250656	3.5625727	6.9719133	1.3788366	45.54366	33.555946	23.975426	9.536743e-07	True	3.2437901918579934e-06
308	308	35.49378	-0.18490556	5.6260357	73.367615	3.7886198	9.428555	-0.69558203	92.119736	80.10234	24.03479	9.536743e-07	True	3.2437901918579934e-06
249	249	59.75141	0.6876102	4.9693856	66.70413	3.4057772	8.198804	0.6491843	58.234097	46.305603	23.856987	1.013279e-06	True	3.423239733721759e-06
277	277	148.41316	-0.77781874	3.7699208	95.98723	4.801352	7.0857286	-0.47941992	169.51605	157.62622	23.779663	1.0728836e-06	True	3.5525947217120243e-06
298	298	110.77947	1.4896653	3.7999952	148.41316	2.9348788	6.133662	1.7390587	6.9746723	-4.913315	23.775974	1.0728836e-06	True	3.5525947217120243e-06
343	343	13.976502	-1.4448487	5.1299877	59.010918	3.1628942	8.776969	-1.4641036	97.7621	85.847404	23.829391	1.0728836e-06	True	3.5525947217120243e-06
485	485	25.16678	2.2676415	4.383959	61.98551	3.078149	7.191255	2.4224935	-125.74934	-137.58414	23.669601	1.1324883e-06	True	3.700941995857588e-06
450	450	148.41316	1.3564962	4.2741437	148.41316	3.955966	7.1590023	1.2979851	89.878815	78.05572	23.646194	1.1324883e-06	True	3.700941995857588e-06
245	245	23.632467	1.14247	4.3735647	42.72355	3.3476782	7.1915293	1.0612123	55.562138	43.747787	23.6287	1.1920929e-06	True	3.7964741895153262e-06
76	76	148.41316	-0.81684613	4.0074406	148.41316	3.5152032	6.71828	-0.92447066	148.47041	136.68074	23.579346	1.1920929e-06	True	3.7964741895153262e-06
50	50	148.41316	1.2595438	4.117611	148.41316	3.7339518	6.7477274	0.9700837	109.02038	97.23837	23.56401	1.1920929e-06	True	3.7964741895153262e-06
215	215	8.8605585	2.485999	4.7300572	8.7461	3.5549495	7.590282	2.4398944	-161.34076	-173.12373	23.565948	1.1920929e-06	True	3.7964741895153262e-06
489	489	18.928059	0.5101638	3.661525	41.656685	4.145962	6.4116187	1.0785619	108.68825	96.956665	23.463165	1.2516975e-06	True	3.936155787054098e-06
170	170	23.89466	0.7848981	5.98951	148.41316	2.9145672	9.308666	0.60052925	-80.861084	-92.60378	23.485397	1.2516975e-06	True	3.936155787054098e-06
379	379	148.41316	-0.06743765	4.1524696	148.41316	3.7637	7.12702	-0.21045305	139.76868	128.06512	23.407104	1.3113022e-06	True	4.072367034343459e-06
244	244	6.2038355	-2.1201062	5.4866695	12.955391	3.2860656	9.23525	-1.996071	101.481834	89.78479	23.394089	1.3113022e-06	True	4.072367034343459e-06
205	205	41.62163	-0.08584162	5.5084176	42.78624	4.050728	9.654869	-0.4148357	88.45924	76.78251	23.35347	1.3709068e-06	True	4.154263120709043e-06
136	136	17.840933	3.7480338	4.5818295	30.798418	3.2348027	7.8161554	3.7716546	-411.95764	-423.63388	23.352478	1.3709068e-06	True	4.154263120709043e-06
460	460	6.108524	-0.92076564	4.567393	9.189483	3.0687816	7.769408	-0.9843364	87.39834	75.72424	23.34819	1.3709068e-06	True	4.154263120709043e-06
38	38	10.215242	0.47619215	4.2497754	25.040468	3.0624247	6.9848866	0.83464277	41.665504	30.021729	23.287552	1.3709068e-06	True	4.154263120709043e-06
322	322	148.41316	-0.50199896	4.430557	148.41316	3.1681995	6.98512	-0.6893917	142.87483	131.26486	23.21994	1.4305115e-06	True	4.282968486854416e-06
312	312	148.41316	1.5950104	3.688424	148.41316	4.655182	6.73548	1.46196	91.17683	79.55119	23.251266	1.4305115e-06	True	4.282968486854416e-06
374	374	97.74035	-0.24732417	5.053172	142.58463	3.373751	7.649452	-0.25152388	111.36444	99.77771	23.173462	1.4901161e-06	True	4.43486940293085e-06
491	491	148.41316	-0.70707643	4.634733	108.01422	3.8592687	7.638705	-0.71240675	139.91336	128.36975	23.08722	1.5497208e-06	True	4.584972675030048e-06
84	84	10.911232	-0.2590953	4.9319253	15.044692	3.3524332	8.056497	-0.20392615	80.81717	69.30123	23.031876	1.6093254e-06	True	4.73331002628102e-06
301	301	24.195566	1.9719863	3.7171202	40.20947	3.1398852	6.3487144	1.8846471	-6.3220186	-17.796608	22.949179	1.66893e-06	True	4.851540853810865e-06
125	125	5.2064967	1.5411623	4.4980755	6.3021297	3.4189115	7.571417	1.5594535	-67.746185	-79.218834	22.945297	1.66893e-06	True	4.851540853810865e-06
114	114	21.175264	2.7283466	4.5245357	32.784573	3.3977418	7.668455	2.5178912	-149.86548	-161.25952	22.788086	1.7881393e-06	True	5.168032783993407e-06
306	306	19.33195	-0.041114315	4.43134	147.28706	2.685059	7.130631	-0.37822032	104.056	92.679504	22.75299	1.847744e-06	True	5.279268537248885e-06
121	121	148.41316	0.96066934	4.413298	148.41316	4.121848	7.3992095	0.6490574	121.92629	110.544525	22.763535	1.847744e-06	True	5.279268537248885e-06
21	21	81.156586	-0.3532262	4.881897	89.874695	3.0897768	7.7847447	-0.25404167	109.10047	97.743286	22.71437	1.9073486e-06	True	5.4186040704900575e-06
392	392	148.41316	1.6518091	4.1448126	148.41316	3.1996653	6.7539277	1.7844418	-12.678736	-23.981445	22.60542	1.9669533e-06	True	5.4637591044108076e-06
