ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta_T1	h1_theta_Met	h0	h1	lrt	p	q	signif
98	Bmp1	24.106344	2.1991765	2.7169983	-1.0747293	44.83181	6.2655296	3.1767082	-0.3000906705856323	-1.862175464630127	774.96515	736.7542	76.421875	0.002506389105031091	0.03486797400559688	True
251	Olfml2b	1.8989015	2.5761101	5.2868843	-3.4655554	1.4591705	6.1272955	5.649564	-1.7881044149398804	-4.912705421447754	336.834	298.74213	76.18378	0.0025144062995897244	0.03486797400559688	True
635	Socs3	0.80800086	3.5038662	5.388619	4.8904657	0.8453911	6.4325633	5.1636086	7.50950813293457	3.090789794921875	-3981.3372	-4019.3591	76.043945	0.0025191388351096487	0.03486797400559688	True
191	Il11ra1	21.546688	2.3181868	3.0826094	-1.1163603	2.8898935	6.35	3.2311275	-1.810951232910156	-0.0944242551922798	926.87744	888.8605	76.033936	0.002519478260818185	0.03486797400559688	True
659	Map1lc3a	3.0807328	2.2408433	3.3027167	3.7258067	2.8409898	6.6352234	4.1475143	4.767845630645752	2.4811668395996094	-686.7216	-724.6602	75.8772	0.0025248054683147136	0.03486797400559688	True
88	Nfix	62.424534	1.980614	2.3273077	0.26896602	56.072163	4.961225	2.9157321	-0.3860013484954834	1.1709740161895752	1083.3978	1045.5629	75.66992	0.002531885314704955	0.03486797400559688	True
372	Plod1	0.22346196	6.298299	2.2915058	-2.2475865	0.45210835	8.14319	1.4845787	-1.1937124729156494	-3.618585109710693	344.7681	306.96228	75.61163	0.0025338834311015926	0.03486797400559688	True
192	S100b	0.6279315	2.1750264	5.91523	-1.3155897	0.24927574	7.555858	3.2237732	1.2808709144592283	-1.6655465364456177	264.36053	226.58669	75.5477	0.0025360785135009343	0.03486797400559688	True
200	Itm2c	11.124545	2.2144701	2.795667	1.1147317	2.6315343	6.7334547	1.400048	1.9491223096847532	0.4233712255954742	1017.7017	979.9453	75.51282	0.0025372777492577536	0.03486797400559688	True
726	Mmp14	2.3207428	2.9627044	2.9589617	1.0615299	1.6183594	7.7667994	1.9628817	1.9936017990112305	0.4048386514186859	921.47925	883.8918	75.17493	0.002548954041992996	0.03486797400559688	True
31	Rpl41	54.869373	2.3800778	37.40573	55.447525	73.517044	3.7801406	43.808453	51.14453887939453	60.51480865478516	-209762.05	-209799.5	74.90625	0.002558315742661354	0.03486797400559688	True
168	Mrpl33	41.55298	1.9162538	4.235295	3.4459906	14.645418	3.7934494	4.4695563	2.5158677101135254	5.115252494812012	-3126.7317	-3164.1746	74.88574	0.002559033207678066	0.03486797400559688	True
596	Wdr12	78.188736	2.0433557	2.3316433	-0.08078223	6.2530713	6.1202135	2.1547875	-0.5903907418251038	0.8025145530700684	1074.1349	1036.8088	74.6521	0.0025672347445192547	0.03486797400559688	True
126	Lcn2	0.46368948	1.5100744	6.9007587	-2.6305048	0.44195983	2.2626245	6.529386	0.0130321169272065	-6.946953773498535	-301.27505	-338.12946	73.7088	0.0026008898581833194	0.03486797400559688	True
1241	Mpp6	8.816789	2.2499683	3.1568377	1.820854	6.285329	8.722197	5.003705	1.139714002609253	2.77395248413086	36.57321	-0.1131053	73.372635	0.0026130980591361546	0.03486797400559688	True
174	Spsb1	2.226272	3.407845	3.9950702	-1.647895	0.76879656	7.706651	2.0019917	-0.3067551851272583	-1.9979692697525024	659.07745	622.415	73.32495	0.0026148390894394856	0.03486797400559688	True
121	Mdh2	8.912181	2.5175872	3.2484055	3.9387832	6.20688	7.127164	3.0311508	3.118175506591797	4.901295185089111	-2967.4863	-3004.1472	73.32178	0.0026149549118545854	0.03486797400559688	True
1741	Rps27l	7.4522333	2.4402838	6.6094985	9.624498	5.3429627	6.187803	5.416473	7.992820262908935	11.466470718383787	-20839.01	-20875.324	72.62891	0.00264051920434288	0.03486797400559688	True
155	Sp6	0.045338254	6.5529404	1.1988108	-2.4749055	0.1350601	8.970771	0.9544992	-1.4042770862579346	-5.921084880828857	195.84766	159.6643	72.3667	0.0026503247573507974	0.03486797400559688	True
435	Ism1	0.32538927	6.3969693	1.7353483	-2.6872528	1.5878295	6.913736	1.6226459	-1.7195794582366943	-4.234344005584717	281.1269	244.95685	72.34009	0.0026513239356203483	0.03486797400559688	True
994	Gpc1	1.0502912	5.3404264	2.5554504	-2.0364666	7.623354	7.8653016	3.0095315	-1.2097350358963013	-2.944883346557617	486.41806	450.2602	72.315735	0.002652239102171123	0.03486797400559688	True
1672	Stk40	5.21576	3.5839126	3.843921	-1.1757689	4.6970253	8.832981	4.6860805	-0.256312757730484	-1.777624487876892	786.47894	750.4971	71.963745	0.002665536495861667	0.03486797400559688	True
116	Pfkfb4	3.641161	2.1355145	3.996323	-2.9696577	1.8121339	5.578038	3.5532866	-1.437488079071045	-4.003889560699463	369.57086	333.63403	71.87366	0.0026689611841038768	0.03486797400559688	True
564	Vimp	16.91672	2.2659261	2.7649314	0.7121743	2.8557432	6.137677	1.7815845	1.5247976779937744	0.1270899623632431	1071.2903	1035.3867	71.80713	0.0026714960615868257	0.03486797400559688	True
459	Mtap	87.34292	2.0107968	3.4683216	0.8314507	57.044807	5.459279	4.787996	0.1530620753765106	2.01282262802124	399.76138	364.04498	71.4328	0.0026858488464435826	0.03486797400559688	True
484	Foxf2	3.1880023	1.8835684	4.25709	-3.4402502	0.4467865	7.5246153	2.1559868	-1.1806199550628662	-3.978721857070923	324.1625	288.7136	70.89783	0.0027066310334921736	0.03486797400559688	True
245	Wnt2	0.1719669	5.344965	4.7336984	-2.9151359	0.22270079	6.526367	1.6204352	-1.226561188697815	-4.248556613922119	299.53772	264.17224	70.73096	0.0027131795288000767	0.03486797400559688	True
2499	Col6a3	6.176725	2.3240507	3.976697	-0.70417345	1.0943757	7.4219813	3.0002835	0.5465959906578064	-1.1961838006973269	827.3562	792.19165	70.3291	0.0027290806957263186	0.03486797400559688	True
124	Cox6b1	204.86728	2.09564	4.387202	6.188998	485.7487	5.530637	6.0514717	5.156702041625977	7.588955402374268	-8076.406	-8111.5566	70.30176	0.002730169291212084	0.03486797400559688	True
845	Sri	110.29833	3.2332196	2.3831346	1.3018672	407.8378	8.8196535	3.327835	0.7143540382385254	1.811055302619934	856.11145	821.11505	69.9928	0.0027425318321357152	0.03486797400559688	True
313	Pcsk1n	6.7707434	2.595671	4.044869	-1.5050482	0.8147443	6.258581	2.1050515	-1.8615710735321045	-0.0812138989567756	841.09375	806.26416	69.65918	0.002756007569785367	0.03486797400559688	True
85	Cdk4	24.97705	2.0967102	4.8874054	6.2334447	14.2803955	5.9111977	5.9276347	5.060650825500488	7.625613689422607	-8657.539	-8692.345	69.61133	0.0027579512275206176	0.03486797400559688	True
128	Cdh11	2.3993564	3.1102715	5.392375	-1.7017426	2.0376675	7.553628	6.8218617	-0.4943463802337646	-2.551211357116699	645.7043	611.0553	69.29797	0.0027707479980124215	0.03486797400559688	True
111	Slirp	88.938194	2.8335247	2.8125181	1.7620652	858.27515	6.673333	3.7267377	1.097976565361023	2.4148383140563965	367.48938	332.8553	69.26819	0.00277197032034965	0.03486797400559688	True
365	Sdc1	2.9624784	2.2523477	2.949781	0.9460458	1.456867	7.141642	1.2863079	1.9492452144622805	0.3553900718688965	894.0503	859.8353	68.42993	0.0028068252198735267	0.03486797400559688	True
599	Ramp3	4.156056	1.8208009	3.9763103	0.011747989	1.8855789	5.968792	4.7070613	-0.5252645611763	1.6038854122161863	512.79395	478.58722	68.41345	0.0028075192560361078	0.03486797400559688	True
293	Il33	1.5133454	2.4725242	5.9655566	-0.7728246	0.64554054	5.7872624	5.3203583	-1.1071088314056396	1.0432791709899902	-105.19464	-139.36075	68.332214	0.002810945443462184	0.03486797400559688	True
167	Tmpo	3.053437	3.303505	3.2420151	1.1323926	2.2789974	7.3755007	3.145866	0.4482465982437134	1.8948979377746584	311.6813	277.55023	68.262146	0.0028139073432393116	0.03486797400559688	True
203	Ptk7	49.588085	2.026118	2.4981716	-1.0017432	65.18102	5.260015	2.6554253	-0.2178031951189041	-1.7946479320526123	791.55176	757.572	67.95947	0.0028267741206908625	0.03486797400559688	True
224	Lbp	0.4074821	3.3993921	5.5304356	-2.6180854	0.27004734	6.8413935	3.9900544	-0.6300364136695862	-3.363771677017212	355.10925	321.26675	67.685	0.002838544118641954	0.03486797400559688	True
165	2010111I01Rik	170.89377	1.9596512	2.5435574	-0.35004362	16.164755	5.9676685	3.119955	0.3261343240737915	-1.144504427909851	958.00543	924.21375	67.583374	0.0028429270377857995	0.03486797400559688	True
34	Snrpe	76.483696	2.2611673	4.809056	4.5603056	16.331556	6.58841	5.633967	3.7173917293548575	6.006200313568115	-5356.423	-5390.085	67.32422	0.0028541653850934576	0.03486797400559688	True
204	Rac1	82.9175	1.6856732	3.346168	4.182746	321.59915	3.668498	4.175267	3.2054409980773926	5.485326766967773	-3409.1233	-3442.6672	67.08789	0.002864491776620388	0.03486797400559688	True
226	Irf7	1.0941861	2.3426766	6.2556334	-3.5018528	0.311005	6.293293	4.772943	-3.721024036407471	-0.5122299790382385	470.71143	437.31857	66.785706	0.0028778051184175568	0.03486797400559688	True
184	Pvr	32.04879	3.1778595	3.459022	-0.86560035	63.14709	7.5287623	4.5817266	-0.1100175902247428	-1.504247784614563	879.3001	845.92346	66.753296	0.0028792403674310703	0.03486797400559688	True
46	Slc25a4	38.783337	2.566471	5.477165	4.984458	5.060556	6.4671493	2.9871476	4.043501377105713	6.167084693908691	-4337.7437	-4371.118	66.74902	0.0028794298334330164	0.03486797400559688	True
160	Ppm1l	3.0132847	5.905546	2.9531553	-1.7674587	3.9181793	8.085875	2.6521	-3.1740589141845703	-1.2577805519104004	615.029	581.6751	66.70776	0.002881259312948359	0.03486797400559688	True
249	Lap3	142.8328	2.7191472	2.1238897	0.11301947	49.969482	6.4201922	2.495144	-0.4366918504238128	0.6944217681884766	1144.8337	1111.5288	66.60986	0.0028856095510872417	0.03486797400559688	True
891	Pth1r	0.20991416	5.9851103	3.437824	-2.7744873	0.4185775	5.876929	2.613274	-1.5979290008544922	-4.3846516609191895	271.9984	238.87735	66.24213	0.002902067958375209	0.03486797400559688	True
730	Chst2	6.677152	2.7684453	3.4530735	-1.1486417	3.391134	7.4461465	4.1525507	-0.2827407121658325	-1.8741137981414795	766.6771	733.75494	65.84436	0.002920083766614646	0.03486797400559688	True
642	Nup62cl	0.3369594	6.0783224	2.6225271	-2.6111512	0.6520223	6.890828	1.8224806	-1.5264981985092163	-3.8199622631073	318.1514	285.2636	65.77557	0.002923222139061082	0.03486797400559688	True
147	Eif4ebp1	5.8989983	2.7601926	4.000132	4.000571	4.4570026	7.0483985	4.261137	3.0804531574249268	5.072695732116699	-3782.9282	-3815.7913	65.726074	0.0029254844514572786	0.03486797400559688	True
1331	Nop58	2.784982	2.9173098	3.3450994	2.3746068	2.6397734	9.181617	4.799296	1.5857917070388794	3.2439422607421875	-1514.0193	-1546.7921	65.545654	0.0029337606633183374	0.03486797400559688	True
74	Adamts4	0.6927532	2.3035846	6.8715534	-2.5397322	0.2721366	6.170793	5.822579	0.0147353699430823	-3.126631498336792	316.65814	283.94244	65.4314	0.002939025998292669	0.03486797400559688	True
1079	Lef1	0.2803572	5.6880703	3.585544	-3.0459614	0.6008577	8.612377	3.3986058	-1.856300711631775	-4.609210014343262	255.14253	222.64992	64.98523	0.0029597699803261763	0.03486797400559688	True
816	Grasp	1.4845628	3.3976839	4.2305937	0.68280065	1.1902903	8.017937	4.637096	1.6968978643417358	-0.0035278929863125	745.89014	713.49	64.80029	0.0029684546640333476	0.03486797400559688	True
1585	Midn	6.4618216	2.664897	2.8017058	1.239003	2.7946002	8.9454775	2.1811378	1.9767574071884155	0.7229302525520325	980.0418	947.7177	64.64819	0.0029756355246896115	0.03486797400559688	True
179	Gem	1.9830695	2.893937	5.1011915	-0.9323384	0.7637442	7.8753443	4.4815564	0.5042733550071716	-1.3677115440368652	706.85895	675.10095	63.51599	0.0030302013285288506	0.03486797400559688	True
622	Ift20	100.688965	2.6413748	2.0200505	-0.032948405	15.049657	5.8952026	1.7306992	0.5313783884048462	-0.5272666811943054	1078.2858	1046.5991	63.37329	0.0030372211670729034	0.03486797400559688	True
713	Bcl3	6.712287	2.344424	4.6764226	-0.5259135	0.7210874	7.1146717	2.0985444	1.0027499198913574	-0.7342648506164551	834.66974	803.02	63.29944	0.003040866868706127	0.03486797400559688	True
483	Pdgfrb	2.7779162	2.417076	4.8639736	-1.3543288	0.47569692	6.680897	1.5916332	0.4344079494476318	-1.456816792488098	669.0537	637.4662	63.17505	0.003047027389856824	0.03486797400559688	True
761	Fkbp3	82.65641	2.5124896	5.056702	3.2307203	137.1442	6.2031403	7.26299	2.318942070007324	4.287928581237793	-2574.6099	-2606.1753	63.13086	0.0030492219567784737	0.03486797400559688	True
3874	Usp2	1.7865659	3.3750076	5.1964035	-0.9344682	0.9823647	8.659656	5.6414943	0.3494364619255066	-1.449063062667847	733.6777	702.20575	62.943848	0.003058544500120895	0.03486797400559688	True
496	Gpld1	0.9110039	3.237228	4.7947607	-2.8398135	0.46468985	6.6565714	3.12776	-1.077309250831604	-3.3443894386291504	367.9847	336.60214	62.765137	0.00306750671479384	0.03486797400559688	True
671	Cdkn1a	1.3917421	3.5960052	3.8542411	-0.66498345	0.8070122	9.031805	2.9996614	0.4394693672657013	-1.0869053602218628	799.08154	767.796	62.571045	0.0030773000230749368	0.03486797400559688	True
1108	Fau	25.201258	2.0691352	16.779009	41.93172	22.398693	2.528891	16.564081	43.323917388916016	39.45938873291016	-128260.82	-128292.01	62.375	0.003087255623558778	0.03486797400559688	True
1232	Mboat2	15.501282	3.1699982	2.7876775	-2.704756	95.39646	6.2650084	1.47376	-1.5225749015808103	-3.3113009929656982	369.81866	338.63977	62.357788	0.0030881327671640007	0.03486797400559688	True
1155	Stk39	100.16991	2.1086712	2.156284	-1.4203384	150.52228	6.532146	2.759944	-2.0227370262146	-0.5431941151618958	893.4113	862.3395	62.143677	0.0030990859683178596	0.03486797400559688	True
1533	Hmga2	5.6820083	2.3330457	3.6493504	0.81465894	3.5489342	5.4749546	4.2913623	0.0921683013439178	1.7822058200836182	331.55792	300.5397	62.036438	0.003104601241761886	0.03486797400559688	True
144	Irx3	0.10358816	6.389713	2.1178722	-2.4943457	0.5311928	7.406943	5.2779493	-1.9844932556152344	-5.106631278991699	262.70074	231.7446	61.912292	0.00311101063016634	0.03486797400559688	True
841	Angptl4	1.5827646	2.3805552	3.9007144	-0.46213657	0.9003234	6.9239326	3.890857	0.6733054518699646	-1.1368931531906128	739.3469	708.4329	61.828003	0.003115377408317575	0.03486797400559688	True
521	Cxcl12	1.6110027	2.3038669	4.3756742	-0.7556764	0.97546184	6.408163	5.266824	-1.5609837770462036	0.5948325395584106	688.98	658.07904	61.80188	0.0031167332601394395	0.03486797400559688	True
574	Ap1s2	3.4885018	2.402318	3.246877	-2.6263523	3.5348408	5.3796797	2.9683897	-1.4167017936706543	-3.566554069519043	408.30164	377.42508	61.753113	0.0031192675584329967	0.03486797400559688	True
995	Cdc42ep4	19.43114	2.7067523	2.360175	7.747081e-05	3.109046	7.175426	1.4014926	0.7308297157287598	-0.3764045834541321	1074.3926	1043.5371	61.710938	0.0031214626161991423	0.03486797400559688	True
1309	Hmga1-rs1	0.6334952	5.8138556	10.828996	9.879618	0.68826735	5.920207	7.241502	5.151841640472412	11.588628768920898	-31351.312	-31382.096	61.566406	0.003129008504376009	0.03486797400559688	True
400	Cfap43	1.8634704	5.0179615	3.2989154	-1.9016895	1.2914854	8.1728325	1.7446002	-0.8356131315231323	-2.338929414749145	553.53656	522.76953	61.534058	0.0031307023691453497	0.03486797400559688	True
66	Serpina3n	1.2526646	2.24185	5.965566	-2.3688924	0.40691456	6.7068915	5.3550634	-0.3073976337909698	-2.936599016189575	444.0105	413.2965	61.42798	0.0031362699218318336	0.03486797400559688	True
443	Fn1	1.4592643	3.7702236	4.585843	4.581207	1.4010066	6.441431	3.2702906	6.3601393699646	3.3272039890289307	-3184.7043	-3215.3398	61.270996	0.0031445457694957387	0.03486797400559688	True
2814	Bnip3l	10.500026	2.0808003	2.339794	2.795104	5.84401	5.565773	1.8519337	3.4631025791168213	1.95881187915802	178.61581	148.01141	61.2088	0.0031478367093031806	0.03486797400559688	True
1550	Neat1	1.1123599	5.709126	14.915556	18.635363	1.1867403	6.257647	12.468125	24.808218002319336	13.976140975952148	-32632.758	-32663.354	61.191406	0.003148758301832569	0.03486797400559688	True
90	Cdkn1c	0.23338874	4.8297167	6.3937955	0.674416	0.23540348	7.9642167	6.3109083	-1.202858567237854	1.9906511306762693	-536.29877	-566.88684	61.176147	0.003149567219798952	0.03486797400559688	True
47	Ppia	37.74306	4.6083655	35.438503	25.94162	40.27118	5.899398	37.88847	23.235017776489254	28.105562210083008	-89608.13	-89638.695	61.125	0.0031522816880141767	0.03486797400559688	True
3677	Cd81	5.191595	3.3409386	3.3419414	4.87818	4.706503	7.275809	2.8079185	5.956040859222412	4.0195817947387695	-2646.9932	-2677.502	61.01758	0.003157997946825897	0.03486797400559688	True
308	Atpif1	205.70267	2.2124946	8.018413	9.036271	412.98404	4.5988407	10.458121	7.592362403869629	11.271596908569336	-17670.99	-17701.467	60.953125	0.0031614378344528926	0.03486797400559688	True
374	Ncl	4.065291	2.618819	6.580437	9.761897	4.262553	5.4760537	8.691815	8.43274211883545	11.399250984191896	-23743.092	-23773.486	60.789062	0.00317022762646616	0.03486797400559688	True
879	Lmo2	0.87220514	2.035913	7.291172	-5.1042123	0.11417513	7.976064	1.3705268	-0.4914837479591369	-4.0169219970703125	223.03174	192.64734	60.7688	0.0031713165730798765	0.03486797400559688	True
742	Mafb	0.9187969	2.8046	5.982078	-2.699347	0.6159142	7.7307143	7.111504	-1.1169273853302002	-3.8666040897369385	396.94696	366.5982	60.69751	0.0031751538921359693	0.03486797400559688	True
2479	Prmt1	6.385195	2.343619	4.689546	5.613619	3.9938438	6.563799	3.0174167	4.517982482910156	6.98709774017334	-8627.194	-8657.528	60.66797	0.003176746663821664	0.03486797400559688	True
262	Ldha	3.0273526	4.4247575	14.724339	16.890171	2.826328	6.7925262	12.708727	13.482382774353027	18.55404663085937	-47452.24	-47482.555	60.632812	0.0031786444394004336	0.03486797400559688	True
414	Hoxa3	0.29565364	6.301015	2.0187187	-2.8329666	1.254815	6.741203	1.9173394	-1.847205400466919	-4.255220413208008	269.0829	238.79065	60.584473	0.0031812574141257587	0.03486797400559688	True
149	Atp5b	7.851476	2.9393134	9.805131	14.960083	6.561314	7.963863	10.521198	12.840341567993164	17.259153366088867	-39162.27	-39192.473	60.40625	0.003190928564334844	0.03486797400559688	True
705	Prnp	6.2153015	1.765313	2.5870228	0.7579429	2.1637604	7.375479	2.2484872	1.4937794208526611	-0.0729344636201858	958.1289	928.046	60.16577	0.0032040717278723828	0.03486797400559688	True
2770	Auts2	3.8227134	2.1272488	4.078462	-0.29001954	2.3390732	5.304914	5.0205984	0.6391278505325317	-1.3984627723693848	819.8104	789.8015	60.017822	0.0032122116462684164	0.03486797400559688	True
221	Ccdc58	66.42253	2.5704322	2.489049	0.13227129	45.16257	6.820563	3.3479438	-0.4385971128940582	0.7792407870292664	1086.8093	1056.8936	59.831543	0.0032225195585608886	0.03486797400559688	True
263	Ndufa3	220.42204	2.331567	2.7539916	1.727883	651.7962	5.636913	3.7335296	1.0843156576156616	2.4245705604553223	350.35034	320.43735	59.82599	0.0032228278552798254	0.03486797400559688	True
404	Arid5a	3.7257037	2.5108628	3.6608834	-0.9075201	1.3041892	6.985889	3.3343823	0.1416007280349731	-1.4042680263519287	790.8176	760.9527	59.72986	0.0032281742664323474	0.03486797400559688	True
491	Mrpl42	64.658424	3.0860693	4.0738864	1.1880205	717.7791	7.453366	5.798506	0.4682875871658325	1.904550313949585	421.3388	391.5819	59.513794	0.0032402561447151842	0.03486797400559688	True
292	Ccne1	2.1551065	2.554639	2.8978524	0.011976667	1.7109345	5.914547	3.3627458	-0.6847395300865173	0.8436817526817322	843.7939	814.11755	59.35266	0.003249325456566258	0.03486797400559688	True
